id,candidate,party,source_type,date,sentence,role,prev,next,speakers,targets,target_l1,sample_score,unit_id,source
_0495652c0acd_u004,柯文哲,TPP,news,2023-12-28 06:48:45,"首先是「民進黨只會喊抗中保台」,「立院第7會期有136個法案,整個第9、第10屆,長照、弱勢照護、監所、經濟脫鉤、年金、金融、托育、農業改革、外交、建設預算等等,都是政府重視之事,抗中保台的法案其實佔比超級低。在野黨可以批評這些法案不應該成為優先,這是價值觀問題,但不需要去洗說『政府只會做一件事』。」 第2個被質疑的是「民進黨史上最貪腐」,「這完全是洗出來的印象。各黨當然都有案件會爆發,但重點是量體的比例,以及怎麼處理。民進黨對貪腐的標準越來越高,而國眾兩黨的標準一直在探下限」;",quote,"因此要防止任何中國介入,要注意2件事:「首先是大型事件,大型事件只要對方願意發動,基本上無法避免,因此要注意的是時機,依照中國調性,通常都是在大家放假的時候。第2點就是與這一年以來中國鋪陳的陰謀論有關之假新聞。無關的,不要花心力,否則都是浪費能量。」 沈柏洋進一步表示,「有哪些是無關呢?居住正義、交通議題、司法改革等等,都是中國較無興趣的話題,換句話說就是國內議題,應對上就是用國內議題的規格正面論述即可。有一些議題是中國鋪陳過,卻鋪陳失敗的,比如轉型正義、撤僑、以哈衝突、中國科技發展等等,中國上半年要打都打不起來,現在打就可以無視,至少在優先順序上不用放太高。至於戰爭與和平、美國戰爭販賣、台灣無言論自由、民進黨史上最貪腐、政府亂花錢、政府只會抗中保台等話題,都是中國成功鋪陳的議題,要怎麼回應這些質疑?最終還是要回歸政見,不要打泥巴戰。」 接著沈伯洋針對那些「中國成功鋪陳」,進而被在野拿來砲打政府的議題,一一作出反駁。","第3個則是疑美論調,部分人士批美國售台武器是在販賣戰爭恐懼、想將台灣變戰場,「雷神(美軍火商,Raytheon)市值比沃爾瑪(美跨國零售企業,Walmart)和輝達(美半導體公司,NVIDIA)高嗎?要不要說台灣是被顯卡統治?更不要說設備購買,是台灣國防部提出需求開單,不是別人要賣你。」 第4個「戰爭與和平」的選擇,面對以國民黨為首的在野陣營稱選民進黨就是讓台灣走向戰爭一說,沈伯洋直言,「一直以來都是中共片面加強軍事壓迫。習近平昨天的談話才在說祖國統一、九二共識、一個中國。就像我之前說的,他就是要用分裂勢力當作理由來打你,然後把所有的人都說成是台獨。在他眼裡,台灣人本身的存在就是獨立,然後還一堆台灣人認為是台獨才會引起戰爭,認為台獨是小部分的人的想法。對習近平來說,越多台灣人被騙,越多台灣人誤以為台獨消失就會和平,誤以為中國可以好好談,那麼中國就越可以打。因為攻打成本變很低,共產黨是欺善怕惡的。」 最後沈伯洋表示,「選錯人,就是給中國錯誤訊息。以上種種都是長期的『洗印象』,TikTok是主要平台。要破印象不容易,但能拉一個,是一個。這本來就是長期抗戰,然後如果有短期的假消息,就交給專業團體,不要被短空的假消息影響。」 不用抽 不用搶 現在用APP看新聞 保證天天中獎點我下載APP按我看活動辦法","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],L1-01,16.3,_0495652c0acd_u004,02_Ke_ltn_news
_61a754e03a12_u014,赖清德,DPP,news,2024-01-11 23:25:00,"第3個保證是「推動國家希望工程」,賴清德表示,他會在總統蔡英文政府8年基礎上,推動國家希望工程,不論是價值外交、穩定兩岸、國防自主、經濟升級、能源轉型、青年投資、居住正義、教育平權等,都會繼續且做更多、更好。",claim,"面對國內外許多挑戰,要對抗的不是彼此,而是共同的困境。","賴清德說,第4個保證是「堅持理想、永不放棄」。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",L1-01,16.3,_61a754e03a12_u014,03_Lai_chinatimes_news
_f6db20f1037c_u007,赖清德,DPP,news,2023-05-18 05:30:00,"賴清德表示,國際社會對台灣的一致看法是可以信賴的夥伴、充滿活力的民主,這是台灣的品牌價值,既為台灣帶來經濟繁榮,也為台灣帶來民主保障,這場選舉的結果將告訴全世界,這個品牌價值是否繼續維持提升,這個民主社會是否依舊活力滿滿、不怕困難,這塊土地上的人民始終保持善良、堅韌、樂觀、積極。",claim,"第三,台灣是國際社會的一員,是自由民主陣營重要夥伴,在全球產業分工、智慧科技發展中,更扮演重要角色。","他期待所有參與的對手都能有以上的體認與使命,這不是一場誰勝誰負的選舉,而是一場凝聚台灣共識的民主團結運動,天佑台灣、感謝大家。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,16.3,_f6db20f1037c_u007,03_Lai_ltn_news
_5cffad87968c_u007,侯友宜,KMT,news,2023-09-29 13:55:00,"賴副總統指出,媽祖是重要文化信仰,台灣定期改選總統,就已是主權獨立的國家,台灣不屬於任何一個國家,是屬於台灣人民,他祈求天上聖母保佑2024總統大選,國家的主人台灣人民都能根據自己意願,不受外力影響、假訊息干擾,選出最佳人選,組成最負責的團隊,帶領台灣持續走入國際社會,對內發展經濟造顧人民,不僅建構兩岸和平,也能持續推動台灣的發展,在民主的道路上持續壯大台灣。",claim,"他表示,拱天宮從白沙屯一間樸實小廟,發展成如今巍峨大廟,每年前往北港朝天宮進香活動,已是國家無形文化資產,這次慶典廟方籌備1年之久,各地分靈媽祖回娘家、北港朝天宮媽祖也來共襄盛舉。","郭台銘表示,每年白沙屯媽祖進香活動,數十萬香燈腳跟隨媽祖一步一腳印,他相信善良的台灣百姓都希望改變,找回純樸沒有鬥爭、戰爭,只有台灣向上、團結的力量,民生無憂,安居樂業,期盼媽祖慈悲讓台灣有改變的機會,成為世界的驕傲,讓台灣人民擁有愛好和平、善良純樸努力拚搏的上進精神,成為真正的台灣價值。",[],"[""兩岸|cross-strait""]",L1-01,16.3,_5cffad87968c_u007,01_Ho_chinatimes_news
_2a54f30a0908_u000,柯文哲,TPP,news,2023-06-15 11:27:41,"行政院長陳建仁表示,實踐聯合國永續發展目標(SDGs)為解決全球發展失衡的普世價值,本次經濟部所提報的「社會創新行動方案2.0」,正是接軌聯合國所倡議17項永續發展目標(SDGs)的具體展現。",claim,,"(資料照) 2023/06/15 11:27 〔記者鍾麗華/台北報導〕行政院會今(15)日拍板「社會創新行動方案2.0(112-115年)」,預計112年至115年投入超過111億元,以「實踐社會價值」、「加速創新發展」、「串連多元資源」與「擴展國際影響」4大策略為主軸,建立公私民夥伴關係,強化社會創新組織自主營運發展。",[],[],L1-01,16.3,_2a54f30a0908_u000,02_Ke_ltn_news
_4dcb6fea7692_u003,赖清德,DPP,news,2023-08-14 18:18:53,"嘉義分署長張岱表示,嘉義分署從日治時期到改制為行政機關,1999年改隸行政院農委會,至今年8月1日起更名為林業及自然保育署嘉義分署,有其歷史脈絡,未來以追求「社會有益、經濟可行、環境適宜」三者平衡的永續林業及保育為目標。",claim,"原林務局嘉義林區管理處改制為「林業及自然保育署嘉義分署」,呼應近年保育觀念提升增設自然保育科,負責台灣一葉蘭自然保留區、塔山及鹿林山野生動物重要棲息環境、龍崎牛埔惡地自然地景等經營管理及保育工作推展,深化與阿里山鄉原民部落夥伴關係,此外新設關子嶺工作站,調整竹崎鄉金獅村、文峰村林班由觸口工作站接管。","林業署阿里山林鐵及文資處長黃妙修表示,阿里山林鐵因2009年莫拉克颱風、2015年杜鵑颱風受創中斷至今,全線通車最後一哩路「42隧道」,預計今年底完成隧道基礎工程,明年可望全線通車。",[],[],L1-01,16.3,_4dcb6fea7692_u003,03_Lai_ltn_news
_22bae0f8a1ca_u011,柯文哲,TPP,news,2023-10-03 11:58:35,"賴清德指出,除了護國神山,更要發展護國群山,要支持地方創生與在地產業發展、創造更好就業機會,協助中小及微型企業、服務業及社會企業的發展,讓傳統產業、服務業、觀光業及其他產業持續成長茁壯,強化產學創新鏈結,提高攬才留才能力,並且鼓勵事業內部新創發展,培育新世代隱形冠軍,同時發展國際化會展產業,打造更多元的台灣主題產業展,帶動城市特色發展。",claim,"他說明,1500億元包含新創業者的投資、金融業及國家資金的挹注等,會是早期資金到各階段需求的加總。","在發展綠色成長新戰略方面,賴清德指出,2050淨零轉型是國家發展戰略佈局的重要議題,未來除了持續發展綠能科技之外,也要推動淨零科技,運用資通訊技術、數位化工具,結合AIoT技術,協助產業進行綠色轉型,進一步建立本土「綠色金融」,鼓勵資金投入因應氣候變遷,協助產業低碳及無碳轉型,確保在「淨零轉型」之下,讓國人擁有平等發展的機會。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,16.3,_22bae0f8a1ca_u011,02_Ke_ltn_news
_322fdaa48a89_u013,赖清德,DPP,news,2023-04-12 16:01:58,"賴清德表示,印太區域人口已超過40億,GDP佔全球6成,是地緣政治變化衝擊最嚴厲的區域,台灣位處印太戰略的第一島鏈,台灣對印太和平穩定、世界永續發展至關重要,一定要發揮關鍵力量,透過民主活力,深化民主夥伴關係,除了加強區域安全合作外,也應該透過民主自由價值,公衛醫療機驗,半導體產業鏈,或宗教自由、體育交流、青年服務、學術研究等成就,來攜手理念相同國家,成立民主和平共同體,維護台海印太及世界的和平。",claim,"賴清德說,過去民進黨為民主打拚,未來為和平奮鬥,面對中國文攻武嚇,我們不會改變和平的立場,也不會放棄任何和平的機會,將秉持對等尊嚴,自信地展開交流合作,增進彼此的了解、理解、諒解、和解,共同增進兩岸人民的福祉,一起面對天災地變新興傳染病等各種挑戰,透過合作帶來兩岸和平,放眼全球。","最後,賴清德強調,在蔡英文總統領導下,世界已經看見台灣,已經肯定台灣,未來我將在相同民主道路下持續壯大民主台灣,讓世界看見台灣的價值,擁抱台灣,台灣一定是民主世界的MVP,大家一起加油。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,16.3,_322fdaa48a89_u013,03_Lai_ltn_news
_13e011f3d177_u008,侯友宜,KMT,news,2023-11-22 05:30:00,"賴清德表示,相對國民黨,民進黨將維護台灣主權,不會認同「統一的幻想」(fiction of reunification),賴主張台灣應持續提升國際經貿連結,確保台灣持續做為國際經濟不可或缺的一員,以強化台灣的整體安全,「晶片及科技產業是台灣的優勢,也是台灣對國際社會的責任」。",claim,"對於國民黨總統參選人侯友宜日前投書《外交事務》雜誌表示,兩岸之間的對話也是我們避免危機、維繫和平穩定的重要方式。","該報導結尾指,兩岸社會的差異已日益擴大,「礦工之子」賴清德將不畏懼各項挑戰,義無反顧地付出努力,持續確保台灣民主自由的生活方式。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],L1-01,16.3,_13e011f3d177_u008,01_Ho_ltn_news
_22bae0f8a1ca_u003,侯友宜,KMT,news,2023-10-03 11:58:35,"賴清德表示,世界局勢正在劇烈變化,台灣必須團結一致,將數位轉型及2050淨零轉型的挑戰化為進步的動力,他將推動7大主張,包含發展「五大信賴產業」、打造智慧科技島、建構「以人為本」智慧新社會、推動金融創新與發展、創新創業雨林生態系、發展護國群山、綠色成長新戰略,以此迎向新的國際經貿體系,善用自由民主國家同盟的身分、站穩全球供應鏈關鍵角色,推動創新驅動的經濟發展模式,打造人人擁有能力與公平機會追求自我實現的創新經濟與智慧國家。",claim,目標5年內創造2萬個新創就業、新創投資金額每年達1500億元、10年內讓台灣成為創新解決方案的淨輸出國。,"賴清德表示,他會持續推動蔡英文總統提出的「六大核心戰略產業」,進一步發展半導體、人工智慧、軍工、安控及通訊等「五大信賴產業」,支持台灣產業立足台灣、佈局全球、行銷全世界,成為全球供應鏈可信任的夥伴,包含協助企業建立跨國雙向研發中心,","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,15.8,_22bae0f8a1ca_u003,01_Ho_ltn_news
_22bae0f8a1ca_u003,柯文哲,TPP,news,2023-10-03 11:58:35,"賴清德表示,世界局勢正在劇烈變化,台灣必須團結一致,將數位轉型及2050淨零轉型的挑戰化為進步的動力,他將推動7大主張,包含發展「五大信賴產業」、打造智慧科技島、建構「以人為本」智慧新社會、推動金融創新與發展、創新創業雨林生態系、發展護國群山、綠色成長新戰略,以此迎向新的國際經貿體系,善用自由民主國家同盟的身分、站穩全球供應鏈關鍵角色,推動創新驅動的經濟發展模式,打造人人擁有能力與公平機會追求自我實現的創新經濟與智慧國家。",claim,目標5年內創造2萬個新創就業、新創投資金額每年達1500億元、10年內讓台灣成為創新解決方案的淨輸出國。,"賴清德表示,他會持續推動蔡英文總統提出的「六大核心戰略產業」,進一步發展半導體、人工智慧、軍工、安控及通訊等「五大信賴產業」,支持台灣產業立足台灣、佈局全球、行銷全世界,成為全球供應鏈可信任的夥伴,包含協助企業建立跨國雙向研發中心,","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,15.8,_22bae0f8a1ca_u003,02_Ke_ltn_news
_22bae0f8a1ca_u003,赖清德,DPP,news,2023-10-03 11:58:35,"賴清德表示,世界局勢正在劇烈變化,台灣必須團結一致,將數位轉型及2050淨零轉型的挑戰化為進步的動力,他將推動7大主張,包含發展「五大信賴產業」、打造智慧科技島、建構「以人為本」智慧新社會、推動金融創新與發展、創新創業雨林生態系、發展護國群山、綠色成長新戰略,以此迎向新的國際經貿體系,善用自由民主國家同盟的身分、站穩全球供應鏈關鍵角色,推動創新驅動的經濟發展模式,打造人人擁有能力與公平機會追求自我實現的創新經濟與智慧國家。",claim,目標5年內創造2萬個新創就業、新創投資金額每年達1500億元、10年內讓台灣成為創新解決方案的淨輸出國。,"賴清德表示,他會持續推動蔡英文總統提出的「六大核心戰略產業」,進一步發展半導體、人工智慧、軍工、安控及通訊等「五大信賴產業」,支持台灣產業立足台灣、佈局全球、行銷全世界,成為全球供應鏈可信任的夥伴,包含協助企業建立跨國雙向研發中心,","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,15.8,_22bae0f8a1ca_u003,03_Lai_ltn_news
_88bf70726c8a_u004,柯文哲,TPP,news,2024-01-09 17:14:00,"而立法院常設委員會共8個,包括內政、外交及國防、經濟、財政、教育及文化、交通、司法及法制、社會福利及衛生環境。",context,"2008年起,立法委員席次減半為113席,分為34席不分區立委、73席區域立委、6席原住民立委。",政黨票是什麼?,[],"[""立法院|institution""]",L1-01,15.3,_88bf70726c8a_u004,02_Ke_tvbs_news
_88bf70726c8a_u004,侯友宜,KMT,news,2024-01-09 17:14:00,"而立法院常設委員會共8個,包括內政、外交及國防、經濟、財政、教育及文化、交通、司法及法制、社會福利及衛生環境。",context,"2008年起,立法委員席次減半為113席,分為34席不分區立委、73席區域立委、6席原住民立委。",政黨票是什麼?,[],"[""立法院|institution""]",L1-01,15.3,_88bf70726c8a_u004,01_Ho_tvbs_news.csv
_88bf70726c8a_u004,赖清德,DPP,news,2024-01-09 17:14:00,"而立法院常設委員會共8個,包括內政、外交及國防、經濟、財政、教育及文化、交通、司法及法制、社會福利及衛生環境。",context,"2008年起,立法委員席次減半為113席,分為34席不分區立委、73席區域立委、6席原住民立委。",政黨票是什麼?,[],"[""立法院|institution""]",L1-01,15.3,_88bf70726c8a_u004,03_Lai_tvbs_news
_d89970f8468b_u018,柯文哲,TPP,news,2023-12-26 15:53:00,"(編輯:翟思嘉)1121226 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 兩岸議題賴清德侯友宜交鋒棄台獨選特首 柯文哲提北市經驗 藍白質疑綠2025非核家園 賴清德提發展多元綠能 侯友宜:抹紅沒用 我用生命保護台灣 賴清德盼民眾選對的人 在民主路上穩健走下去 鄭文燦:經濟成果共享 未來4年盼基本工資可達3萬3000元 批綠丟9邦交國 趙少康:藍執政與大陸談外交休兵 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",context,"賴清德說,在經濟發展上只要能繼續推動,更好的未來還在前面,希望在大家共同努力下立足台灣、布局全球,並積極改善投資環境,歡迎台商回台投資方案,並積極跟菲律賓、越南、印度簽定投資保障協定,跟美國簽訂21世紀貿易協定,目的是希望讓台灣企業好好發展。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]","[""兩岸|cross-strait""]",L1-01,14.8,_d89970f8468b_u018,02_Ke_chinatimes_news
_d89970f8468b_u018,赖清德,DPP,news,2023-12-26 15:53:00,"(編輯:翟思嘉)1121226 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 兩岸議題賴清德侯友宜交鋒棄台獨選特首 柯文哲提北市經驗 藍白質疑綠2025非核家園 賴清德提發展多元綠能 侯友宜:抹紅沒用 我用生命保護台灣 賴清德盼民眾選對的人 在民主路上穩健走下去 鄭文燦:經濟成果共享 未來4年盼基本工資可達3萬3000元 批綠丟9邦交國 趙少康:藍執政與大陸談外交休兵 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",context,"賴清德說,在經濟發展上只要能繼續推動,更好的未來還在前面,希望在大家共同努力下立足台灣、布局全球,並積極改善投資環境,歡迎台商回台投資方案,並積極跟菲律賓、越南、印度簽定投資保障協定,跟美國簽訂21世紀貿易協定,目的是希望讓台灣企業好好發展。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]","[""兩岸|cross-strait""]",L1-01,14.8,_d89970f8468b_u018,03_Lai_chinatimes_news
_d89970f8468b_u018,侯友宜,KMT,news,2023-12-26 15:53:00,"(編輯:翟思嘉)1121226 柯文哲賴清德侯友宜拚2024總統大選 7大政見比一比 總統政見會聚焦居住正義 賴侯柯端牛肉搶年輕票 兩岸議題賴清德侯友宜交鋒棄台獨選特首 柯文哲提北市經驗 藍白質疑綠2025非核家園 賴清德提發展多元綠能 侯友宜:抹紅沒用 我用生命保護台灣 賴清德盼民眾選對的人 在民主路上穩健走下去 鄭文燦:經濟成果共享 未來4年盼基本工資可達3萬3000元 批綠丟9邦交國 趙少康:藍執政與大陸談外交休兵 2024/01/22 16:57 2024/01/15 11:44 2024/01/14 21:26 2024/01/14 20:59 2024/01/14 20:34 2024/01/14 20:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",context,"賴清德說,在經濟發展上只要能繼續推動,更好的未來還在前面,希望在大家共同努力下立足台灣、布局全球,並積極改善投資環境,歡迎台商回台投資方案,並積極跟菲律賓、越南、印度簽定投資保障協定,跟美國簽訂21世紀貿易協定,目的是希望讓台灣企業好好發展。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]","[""兩岸|cross-strait""]",L1-01,14.8,_d89970f8468b_u018,01_Ho_chinatimes_news
_ebdeee25b40f_u010,赖清德,DPP,news,2023-05-12 10:17:02,"蔡英文特別強調,高階文官應充實自我的國際競爭力,全球政經局勢快速變化,確保國家安全,維持經濟成長,就要和國際社會密切交流,台灣與世界接軌的腳步不能停歇,好的英語能力可以為台灣發聲,讓世界看見台灣。",claim,"第三是「培育韌性高階文官」,深化跨領域人才交流,了解產業需求,提升面對挑戰的韌性。","加入國際談判和會議英語課程,希望大家未來在與國際接軌上做出更多的貢獻。",[],[],L1-01,14.3,_ebdeee25b40f_u010,03_Lai_ltn_news
_d89970f8468b_u005,侯友宜,KMT,news,2023-12-26 15:53:00,"賴清德說,全球智慧化時代來臨,要妥善運用科技創新、推升數位轉型,讓台灣成為智慧科技島,持續壯大半導體產業,提出半導體國家級戰略,讓半導體產業原料、儀器設備、研發、IC設計、晶圓製造、封裝測試、協力廠商,都能在台灣成為生態系統,並幫助其他科技、傳統產業。",claim,"柯文哲提少子化政見 設人口發展委員會檢討強制退休規定 侯友宜:賴清德台獨主張是兩岸和平跨不過的萬重山 賴清德在第二輪發言時表示,世界正在快速轉變,對台灣是挑戰也是機會,未來將掌握變化、抓住機會,擴大台灣優勢,妥善運用數位轉型、淨零轉型兩道力量,打造智慧、永續的新台灣,帶動台灣第二次經濟奇蹟。","賴清德表示,必須發展人工智慧,讓台灣產業化,再幫助其他產業人工智慧化,幫助廣大的中小企業順利數位轉型,妥善因應氣候變遷、淨零轉型;","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,14.3,_d89970f8468b_u005,01_Ho_chinatimes_news
_ebdeee25b40f_u002,赖清德,DPP,news,2023-05-12 10:17:02,"總統蔡英文致詞表示,全球政經局勢快速變化,為確保國家安全,維持經濟成長,就要和國際社會密切交流,台灣與世界接軌的腳步不能停。",claim,(記者塗建榮攝) 2023/05/12 10:17 〔記者林曉雲/台北報導〕考試院所屬國家文官學院今日舉行「高階文官培訓飛躍方案112年訓練」開訓典禮。,"今日參與培訓的學員是最高階的文官,國家要進步,需要再激發文官的潛能,提升專業能力且與時俱進,培訓課程包括國際談判和會議英語等,學員也將到英國和芬蘭研習,期許在國際接軌上做出更多的貢獻。",[],[],L1-01,14.3,_ebdeee25b40f_u002,03_Lai_ltn_news
萧美琴专访_8144c8ff6902_u096,Unknown,Unknown,conference,,"萧美琴: 它也是让台湾可以获得国际社会支持的基础那我们也可以在这样子的一个基础之上来找到一个双方可以接受比较有建设性的互动模式那我觉得其实最近在看一些这个他们事实上内部现在压力也蛮大的那,不管是在经济啦,社会啦很多的面向。",claim,它是可以让国际社会安心的。,"我相信他们现在也是期待去,很期待去营造一个比较稳定的外在环境。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],L1-01,14.3,萧美琴专访_8144c8ff6902_u096,萧美琴专访
_d412b509d425_u011,柯文哲,TPP,news,2023-08-29 19:46:00,"他引用自己的祖父、故總統蔣經國說過的「時代在變、環境在變、潮流也在變」,表示因此台灣有了快速的政治開放、社會進步與經濟建設,也連帶兩岸關係有突破性進展。",claim,"「我們要往前走,在現實中隨時調整腳步,因應對策」。","他並表示,中國大陸隨後也有靈活的改革開放,連帶讓兩岸之間有了各方面的交流,由此顯示,「我們要務實地面對發展,和平爭取雙贏」。",[],"[""兩岸|cross-strait""]",L1-01,14.3,_d412b509d425_u011,02_Ke_chinatimes_news
_639454222abb_u009,赖清德,DPP,news,2023-11-29 18:48:45,"吳惠玲也指出,傳統產業勞動條件較有努力空間,因此個人特別關注勞退雇主提撥議題,過去賴清德推動軍公教加薪、帶動國公營事業加薪3%,未來也期待青年世代能同樣獲得更完善的薪資調整與權益保障。",claim,"對此,董季琪表示,身為傳統產業從業女性,很高興聽到工作環境性別平權推動,以及老人、小孩照顧相關的具體政策規劃,照顧到勞動女性的職場需要,對「雙就業、雙照顧」與親職友善政策是樂見其成。",不用抽 不用搶 現在用APP看新聞 保證天天中獎點我下載APP按我看活動辦法,"[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,14.3,_639454222abb_u009,03_Lai_ltn_news
_67481dd74869_u010,赖清德,DPP,news,2023-08-30 19:55:40,"對於僑界關心國家發展,賴清德也說明,台灣這幾年來在大家共同努力下,不僅在民主自由成就贏得國際社會肯定,經濟也不斷壯大成長。",claim,"他以深深的一鞠躬,向各地僑界表示深深感謝。","對比蔡英文總統上任的2016年,2022年對外貿易額成長了70%,經濟體國民生產毛額也從17兆元成長至22兆元,在在顯示台灣經濟持續進步。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,14.3,_67481dd74869_u010,03_Lai_ltn_news
_0cc11c4b1021_u003,赖清德,DPP,news,2023-05-28 20:41:21,"賴清德指出,台積電掌握全球9成以上先進製程,政府責無旁貸提供台積電或各類產業好的投資環境及各項協助,包含土地、水電、人才等,他不擔心台積電去外國投資,因為半導體在台灣發展幾十年來有其生態系統、協力廠商,台灣的工作環境與文化不是其他國家能比擬的,這點他深具信心。",claim,"針對核三廠2025年運轉年限將屆,相關單位正規劃讓停機的機組維持緊急使用效能,以備不時之需。","賴清德表示,在蔡英文總統領導下,教育部也成立3座半導體國際學院,協助人才培育、技術研發等,也對台灣區域安全很有幫助;","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,14.3,_0cc11c4b1021_u003,03_Lai_ltn_news
_137cfb925251_u000,柯文哲,TPP,news,2023-06-16 10:08:00,"參訪全家麵包廠 賴副總統:鼓勵根留台灣更具競爭力 2023/6/16 10:08 (6/16 10:26 更新) (中央社記者溫貴香台北16日電)副總統賴清德參訪全家新竹福比麵包廠表示,政府推動的投資台灣三大方案,鼓勵廠商根留台灣,並協助國內中小企業順利轉型,讓台灣在國際社會更具競爭力。",claim,,"談到勞工就業議題,他認為,除了政府提供協助,企業薪資福利好、工作環境佳,員工自然願意來。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,14.3,_137cfb925251_u000,02_Ke_chinatimes_news
_db02c5bbb69f_u010,柯文哲,TPP,news,2023-12-09 22:22:00,"賴清德也提到,在蔡總統領導下,全民團結一致走對的路,讓台灣民主成為世界模範生、經濟優等生,國際社會也對台灣比出大拇指;",claim,"他認為,現在的文山區立委是國民黨籍,若能夠世代交替,讓新一代的年輕人上來,對地方來說會是一樁好事。","他盼望民眾支持賴清德、蕭美琴,並在蔡總統帶領的道路上繼續穩健進步。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],L1-01,14.3,_db02c5bbb69f_u010,02_Ke_chinatimes_news
_a2e603c91872_u009,赖清德,DPP,news,2023-09-02 18:01:17,"現在不一樣了,國際局勢有很大的變化,特別是中國習近平,改制度擔任第3屆國家主席,讓國際社會人士清醒,看清過去他們認為,只要讓中國經濟繁榮,中國共產主義就會變民主,這樣的推論結果證明是錯誤的。",claim,"中國對台灣壓力更大,但他對台灣的信心比過去強大,因為台灣已經不像過去那麼孤單了,過去兩蔣領導時代,兩岸的關係是國政內戰的延續,有很長的時間,美國聯中對抗蘇聯,台灣的聲音不被國際聽到,甚至台灣的前途隨時都可能被犧牲。","他強調,中國不斷在東海、南海軍事演習,也和俄羅斯聯合軍事演習,影響到印太地區和平,明年1月13日投開票結果,影響台灣未來的前途,大家千萬不要被錯誤的口號影響,中國把大選定位成戰爭與和平的選舉,國內在野黨響應這種說法,企圖用戰爭的說法影響台灣人民的選擇。",[],[],L1-01,14.3,_a2e603c91872_u009,03_Lai_ltn_news
_50d18ba973c1_u014,赖清德,DPP,news,2023-09-04 08:48:07,"這次非洲各國國會議員及政要等各界友人對蔡總統二度出訪非洲的熱烈歡迎與支持,顯示我國的自由民主、開放的經濟制度,以及藉由踏實外交、互惠互助與非洲國家合作的「台灣模式」,受到非洲友人的認同與肯定。",claim,"外交部強調,蔡總統於2018年訪問友邦史瓦帝尼王國後推動「非洲計畫」,加強我國與非洲各項領域的合作交流。","外交部將在此堅實友好的基礎上,持續努力深化與非洲各國在各領域的友好合作關係。",[],[],L1-01,14.3,_50d18ba973c1_u014,03_Lai_ltn_news
