doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,id,custom_id,source_file,source_relpath,L1_label,L1_reasoning,L1_error,L2_labels,L2_reasoning,L2_error
_340d63ca5d38,_340d63ca5d38_u007,"黃國昌下午接受廣播節目專訪時表示,不能讓藍綠過半的訴求,必須透過活動向社會說明,第一場活動12月1日晚間7時,在立法院群賢樓外的濟南路舉行,不是要佔領國會,而是從國會出發,把超越藍綠、最強戰力的戰鬥團隊送到立法院。",claim,"黃國昌說,身為台灣民眾黨不分區立委參選人的一員,在全國衝刺政黨票是應該有的責任,同時也希望幫民眾黨總統參選人柯文哲衝高總統票,活動需要一些資源,因此他27日晚上直播的時候,號召網友一個人捐500元,希望有1萬人響應,沒想到結果出乎他的意料之外,在很短的時間內就達標,後來導致後台系統當掉。","此外,時代力量27日舉行記者會指出,民眾黨提名的不分立委參選人蔡春綢,其胞弟是曾涉及職棒簽賭,並有暴力傷害前科的雲林縣議會副議長蔡咏鍀。",[],"[""立法院|institution""]",False,,93febf95615ed0efedde255762e4215a,False,02_Ke_chinatimes_news,2023-11-28 11:10:00,"黃國昌下午接受廣播節目專訪時表示,不能讓藍綠過半的訴求,必須透過活動向社會說明,第一場活動12月1日晚間7時,在立法院群賢樓外的濟南路舉行,不是要佔領國會,而是從國會出發,把超越藍綠、最強戰力的戰鬥團隊送到立法院。",True,institution_only,True,gate: core_election,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,12984,req_cb461d86efeb417b81d0db5dbe52350d,merged_deduped.csv,merged_deduped.csv,L1-06,談選舉與國會席次目標，屬治理/政治路線,,,國會、立法院→國家制度語彙但無主權宣示；不能讓藍綠過半、送到立法院→政黨動員與選舉訴求，無國族層次號召,
_6897d01cd5fd,_6897d01cd5fd_u014,"賴清德強調,開源固然重要,節流也是其中之一,健保永續發展開宗明義就說,積極導入健康促進及疾病預防,如果國人更健康,對健保的財務負擔也會更減少。",claim,"賴清德表示,健保永續關鍵就是財務一定要健全,財務健全必須要有多元管道的財源,例如去年歲計賸餘4000多億元,蔡總統用其中的1000億補助勞健保,讓健保的財務可以持續運作,又不至於增加民眾的負擔,因此,他認為不是只有調高健保費率一途,是有很多管道可以進行。","此外,未來照顧父母有可能給予帶薪休假,賴清德表示,政府可以給家庭照顧者喘息的機會就是派居家長照服務員到宅服務,照顧者可以得到喘息,可能是一個下午、幾個小時或一個假日。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,b5b2953bc4016c0458ef6fc7b4b2220a,False,03_Lai_chinatimes_news,2023-09-21 13:37:00,"賴清德強調,開源固然重要,節流也是其中之一,健保永續發展開宗明義就說,積極導入健康促進及疾病預防,如果國人更健康,對健保的財務負擔也會更減少。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.3150748014450073,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,15959,req_1fd289de359b4594ac35e3a013e41b9b,merged_deduped.csv,merged_deduped.csv,L1-06,健保財務與永續、開源節流屬政策設計，排除人本關懷,,,健保永續、國人更健康→國家治理但無主權/認同/動員等明確國族信號,
_f9e98dee5d9f,_f9e98dee5d9f_u008,"談及專家會議中3份擱置的民調,柯文哲說,當初會剔除,一定是不符合統計取樣標準,他認為這還是有科學基礎,「是就是,不是就不是」。",claim,"對於侯友宜提議重新判定9份民調,柯文哲表示,統計專家都看過,科學就是科學,統計資料就是統計資料,除非民眾黨第一次的統計專家不入流,哪有可能多讀兩次結果會變不一樣。","柯文哲表示,從民調統計數字看來,合作目的是組成最強勝選隊伍,況且「賴蕭配」不是三腳貓,看起來還是滿強大。","[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],False,,a5131457ca5ed819b157edff72abf206,False,02_Ke_chinatimes_news,2023-11-21 19:18:00,"談及專家會議中3份擱置的民調,柯文哲說,當初會剔除,一定是不符合統計取樣標準,他認為這還是有科學基礎,「是就是,不是就不是」。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.4068553745746612,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,14522,req_78ce0a88788d41c0b8bff79fa95fe8ea,merged_deduped.csv,merged_deduped.csv,L1-06,程序與專業正當性辯護，無涉經濟/道德,,,純程序與統計專業討論，無主權、認同、威脅或動員等國族建構訊號,
_836e0e76006b,_836e0e76006b_u002,(圖/TVBS) 3總統候選人健保醫療政策。,context,※第三場 3總統候選人勞動相關政策。,(圖/TVBS) 3總統候選人長照政策。,[],[],False,,a7403cf181913393764807295e2fef02,False,01_Ho_tvbs_news.csv,2024-01-12 10:42:00,(圖/TVBS) 3總統候選人健保醫療政策。,True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_tvbs_news_units.csv,1,,14732,req_897471c2045b48ea85e70e739a2e5cdf,merged_deduped.csv,merged_deduped.csv,L1-06,討論健保醫療政策設計，排除人文關懷,,,僅為新聞圖說與主題標題，無主權、認同、威脅、動員等國族建構訊號,
_af27a04bb3d9,_af27a04bb3d9_u002,"黨主席賴清德與會表示,期盼諮詢委員關心新住民事務、也一起關心台灣,共同贏得2024大選,讓台灣更好是民進黨的目標。",claim,,,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,64f292d2bdf056ba7ea62bbb558f0a76,False,01_Ho_ltn_news,2023/7/6 11:55,"黨主席賴清德與會表示,期盼諮詢委員關心新住民事務、也一起關心台灣,共同贏得2024大選,讓台灣更好是民進黨的目標。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.661598861,,,True,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1,,8885,req_a6e7fd9388c943d184337bcc4f132b95,merged_deduped.csv,merged_deduped.csv,L1-06,選舉與治理目標敘述，屬政策路線,,L2-06|L2-07,一起關心台灣、共同贏得2024大選、讓台灣更好→L2-07；讓台灣更好→隱含國家應更好→L2-06,
萧美琴专访_8144c8ff6902,萧美琴专访_8144c8ff6902_u102,但是我们也同时觉得他不能够去设下一些违背台湾民意的前提那这一点我相信国际社会也是可以理解今天不要说民进党任何的这个政党都不太可能去接受违背台湾民意的前提要件。,claim,"萧美琴: 它也是让台湾可以获得国际社会支持的基础那我们也可以在这样子的一个基础之上来找到一个双方可以接受比较有建设性的互动模式那我觉得其实最近在看一些这个他们事实上内部现在压力也蛮大的那,不管是在经济啦,社会啦很多的面向。","我相信我们所有的这个战略上面的运作就是以维持和平,稳定的现状为目标那只是我们不能够在违背民意的前提之下,因为没有实力的 或者是没有民意基础的对话是不能够持久的那我也相信以民主的社会没有被民意所授权的任意设置的前提也是很难能够持久的。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],False,,f1ec6e099c7654d09545c8086e62cfd4,False,萧美琴专访,,但是我们也同时觉得他不能够去设下一些违背台湾民意的前提那这一点我相信国际社会也是可以理解今天不要说民进党任何的这个政党都不太可能去接受违背台湾民意的前提要件。,True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.651178122,,,False,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3,,21336,req_8899071bd8a54fd2b82b414236f4d2aa,merged_deduped.csv,merged_deduped.csv,L1-06,談民意授權與政黨立場，屬政策正當性,,L2-08,台灣民意作為前提→L2-08；任何政黨都不能接受違背民意前提→民主正當性界定→L2-08,
_d12ce0ec20fe,_d12ce0ec20fe_u004,"賴蕭配今天搶頭香,完成登記,國民黨和民眾黨仍在協商是否整合,正副搭檔以及何時登記都還未確定;",context,小笠原欣幸分析綠藍白副手加分點 蕭美琴趙少康吳欣盈各有微妙影響 依據中選會公告總統、副總統候選人可在11月20日到24日申請登記;,"賴清德與蕭美琴到場前,就有大批支持者在中選會外面等待,前衛福部長陳時中也持「挺台灣」標語相迎;","[{""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],True,legislative,a79f91e2e05b30406b9e25aaaac6e78b,False,02_Ke_chinatimes_news,2023-11-21 10:02:00,"賴蕭配今天搶頭香,完成登記,國民黨和民眾黨仍在協商是否整合,正副搭檔以及何時登記都還未確定;",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.564803957939148,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,14758,req_7aa38a936c5c4d13b3be81f48663b5b1,merged_deduped.csv,merged_deduped.csv,L1-06,選舉登記與政黨協商流程，屬制度程序,,,總統副總統登記、政黨協商→僅選舉程序，無主權/威脅/認同/動員等國族訊號,
_5199db316b55,_5199db316b55_u004,"在特偵組捲入洩密給當時的總統馬英九,引發喧騰一時的「馬王政爭」事件後,立法院於2016年三讀通過,將特偵組設立法源「法院組織法」第63條之1刪除,特偵組自此裁撤而走入歷史,而基層檢察體系的王牌部隊,即由北檢「忠、愛、吉」3組扛下重任,專責偵辦全國矚目的貪污等刑事重案,而忠組更是領頭羊,專辦國家元首、肅貪等矚目重案,在司法界中有「天下第一組」之稱,能被挑進忠組辦案的檢察官,都是當年度檢察體系的一時之選。",claim,"台北地檢署接獲告發後,已將侯、柯、國民黨主席朱立倫、曾力挺藍白合的前總統馬英九等4人列為選他字案被告。","此屆總統選舉發生「藍白合」爭議,台獨團體台灣國理事長陳峻涵為此向北檢告發,指控侯、柯、朱、馬等4人,涉嫌違反總統副總統選罷法「搓圓仔湯」條款;",[],"[""立法院|institution"", ""三讀|procedure""]",True,legislative,8ff54bd67fb00006ac80d63debed051f,False,01_Ho_ltn_news,2023/12/4 17:56,"在特偵組捲入洩密給當時的總統馬英九,引發喧騰一時的「馬王政爭」事件後,立法院於2016年三讀通過,將特偵組設立法源「法院組織法」第63條之1刪除,特偵組自此裁撤而走入歷史,而基層檢察體系的王牌部隊,即由北檢「忠、愛、吉」3組扛下重任,專責偵辦全國矚目的貪污等刑事重案,而忠組更是領頭羊,專辦國家元首、肅貪等矚目重案,在司法界中有「天下第一組」之稱,能被挑進忠組辦案的檢察官,都是當年度檢察體系的一時之選。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1,,12656,req_24f8aa07be2f478a85f7a6b9d9ba4cdf,merged_deduped.csv,merged_deduped.csv,L1-06,司法體系與機關調整，屬政府管理，非主權,,L2-06,國家元首、肅貪重案、全國矚目→國家層級治理標準與自豪→L2-06；無主權/威脅/動員等其他明確訊號,
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u037,"如果您真的当了副总统,民进党怎么样说服大家说我们未来四年一定跟以前不一样。",claim,"我的意思就是说像我们这样的YouTuber,我们都做过,我们都做过一题叫做政府打房都打假的,不是只有一个很多人都做过。","萧美琴: 有关年轻人所关心的这些议题像这个房价啦, 薪资啊等等的。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],False,,ff21a89d1cf0f33269cad4b5d936163a,False,萧美琴专访,,"如果您真的当了副总统,民进党怎么样说服大家说我们未来四年一定跟以前不一样。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.670158625,,,False,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3,,22474,req_10049925c65e461aaec41e8e006b3c94,merged_deduped.csv,merged_deduped.csv,L1-06,"詢問執政正當性與未來施政說服→L1-06, 非經濟本身",,L2-06|L2-07,批評過去治理失敗、預設「未來要不一樣」→L2-06；說服大家、未來四年一定跟以前不一樣→隱含行動與改變動員→L2-07,
_ac44493d1ca8,_ac44493d1ca8_u012,"(民眾提供) 彰化縣第三選區立委候選人洪建興,抽到1號。",context,"國民黨彰化縣立委候選人阮厚爵(圖前排右五)、楊曜聰(圖前排右四)、鄭俊雄(圖前排右二)在號次抽籤後集結,高喊「凍蒜」,尋求連任的立委謝衣鳯則未出席抽籤現場。","(記者劉曉欣攝) 彰化縣第一選區立委候選人蘇群傑,抽到2號。",[],[],False,,8713786369bcd56aa889461e223b995f,False,01_Ho_ltn_news,2023/12/20 11:17,"(民眾提供) 彰化縣第三選區立委候選人洪建興,抽到1號。",True,institution_only,True,gate: core_election,False,KEEP,0.588259697,,,True,KEEP,01_news_datasets/01_Ho_ltn_news_units.csv,1,,11900,req_343db72ff4dc41729b8ff75846f31fd7,merged_deduped.csv,merged_deduped.csv,L1-06,單純事實敘述，無政策或評價,,,單純報導候選人與號次，無主權、認同、威脅、動員等國族建構訊號,
_bffdfcef5474,_bffdfcef5474_u006,"賴清德在會中提到,徵召提名作業在今天結束,16日的全代會上會向人民報告,並且造勢宣傳,希望這次的民主大聯盟能夠跟社會的力量做更多連結,大家一起合作,成功達到守護台灣的目標。",claim,"民進黨今天下午召開中執會,完成最後一波區域立委提名。","與會人士轉述,面對大選投票日倒數6個月,賴清德在中執會上提醒行政團隊謹慎,避免出錯,同時感謝立法院黨團持續協力作戰。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],True,campaigning,b45ff9967280b70fd5c27b568ca99469,False,03_Lai_chinatimes_news,2023-07-12 17:23:00,"賴清德在會中提到,徵召提名作業在今天結束,16日的全代會上會向人民報告,並且造勢宣傳,希望這次的民主大聯盟能夠跟社會的力量做更多連結,大家一起合作,成功達到守護台灣的目標。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6250386238098145,,,False,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,15851,req_1e253c6087e3471d9a794b6ba91f5a79,merged_deduped.csv,merged_deduped.csv,L1-06,選舉與政黨動員、民主大聯盟，屬治理路線,,L2-05|L2-07,民主大聯盟、守護台灣目標→L2-07；守護台灣→L2-05,
_d76c00c218c3,_d76c00c218c3_u009,"柯建銘表示,這個框架的修法在第9屆立院三讀通過,就沒有修兩岸協議監督處理條例的空間。",claim,"柯建銘說,太陽花學運時確立「先立法,後審查」原則之後,民進黨團在2019年提出兩岸協議監督處理條例,後來行政院提出兩岸人民關係條例第5之3條修正草案,明定以後兩岸政治性談判、簽署協議等,比照修憲門檻,並須經國會「雙審查」,即簽署前國會授權、簽署後國會審查同意,另外要開聽證會,最後送交公投。","透過 Google News 民進黨立委鄭運鵬說,馬政府執政時期,台灣對中國過度依賴,對台灣的經濟、就業、薪資等沒有好處,才有了後來的太陽花學運。",[],"[""兩岸|cross-strait"", ""三讀|procedure""]",True,legislative,2962b7bc87ae65589dfb891e78abc9d2,False,01_Ho_chinatimes_news,2023-06-21 13:52:00,"柯建銘表示,這個框架的修法在第9屆立院三讀通過,就沒有修兩岸協議監督處理條例的空間。",True,institution_only,True,gate: 3 inst terms,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,3690,req_9d1c04a16e3142cf8d05ef8d4a6c295a,merged_deduped.csv,merged_deduped.csv,L1-06,討論兩岸談判監督之立法程序與框架,,L2-05,兩岸協議監督處理條例、兩岸政治談判規範→國族安全與主權程序框架→L2-05,
_18db5d162614,_18db5d162614_u054,(圖/曾梓倩製) 民進黨「第十一屆政黨比例代表」完整提名名單: 1.「靖娟兒童安全文教基金會」執行長 林月琴 2.台北大學犯罪學研究所所長 沈伯洋 3. 「還我特色公園行動聯盟」理事長 張雅琳 4.綠能環境領域立委 洪申翰 5.新住民領域立委 羅美玲 7.性別平權領域立委 范雲 10.立法委員 莊瑞雄 11.立法委員 林楚茵 12.台灣袖珍藝術家、演員、作家、文化工作者 郭昱晴 13.HOPE癌症希望基金會董事長 王正旭 14.台灣智庫策略長 王義川 15.親子教育領域立委 陳培瑜 16.中研院法學所後研究學者 陳俊翰 17.中華民國護理師護士公會全聯會監事 張秀君 18.中華民國會計師公會聯合會理事長 黃奕睿 19.台灣社會福利總盟秘書長 孫一信 20.前行政院長辦公室主任 吳祥榮 21.前原民台新聞主播 陳慧君(Mulas Ismahasan) 22.中華民國中醫師公會全國聯合會理事長 柯富揚 23.台灣首位棒球女性裁判 劉柏君 24.知名球評 石明謹 25.大武山文教基金會副執行長 曾美玲 26.中小企業家 黃真瑋 27.春上香運銷合作社理事主席 曾湘樺 28.全國總工會理事長 鄭力嘉 29.台南市柳營農會總幹事 陳右欣 30.前立法委員 余宛如 31.全球傑出青年台灣協會理事長 許菡芸 32.前台北市議員 周威佑 33.民進黨秘書處副主任 廖韶吟 34.民進黨性平部副主任、前婦女新知董事 蔡宜文 國民黨「第十一屆政黨比例代表」完整提名名單出爐。,context,"白:前台東縣延平鄉長胡黃廣文另外,藍綠白三黨不分區立委名單也出爐,以下為《TVBS新聞網》為您特別整理各黨不分區名單懶人包。",(圖/曾梓倩製) 國民黨「第十一屆政黨比例代表」完整提名名單: 2.國民黨智庫執行長 柯志恩 3. AI及區塊練專家「寶博士」 葛如鈞 4.前NCC委員 翁曉玲 5.台北醫學大學附設醫院婦產科醫生、高雄市黨部主委黃昭順女兒 陳菁徽 6.新北市法制局長 吳宗憲 7.前北高兩市文化局長 林倩綺 8.前海軍司令 陳永康 9.組發會主委 許宇甄 10.前台南市議員 謝龍介 11.安泰醫院總院長 蘇清泉 12.國民黨政策委員會副執行長、前雲林縣長張榮味女兒 張嘉郡 13.台中市副市長 王育敏 14.國民黨醫療委員會主委 蔡明忠 15.嘉義縣婦女會理事長、現任不分區立委溫玉霞女兒 吳亮儀 16.前台北護理健康大學院長 李玉嬋 17.新住民代表、陸配 李霞 18.科克蘭資本董事長 楊應超 19.台北市議員 徐弘庭 20.台北市議員 鍾沛君 21.新北市議員 江怡臻 22.瀛睿律師事務所所長、智庫產業暨新創研究中心召集人 簡榮宗 23.會計師、嘉義市政府建設處處長 田長沛 24.藥師、前臺北醫學大學校友總會總會長 沈采穎 25.人權社福律師、前南投律師公會理事長 林瓊嘉 26.中國國民黨青年事務委員會執行長、前全國青工會總會長 陳克威 27.中國國民黨苗栗縣黨部主任委員 邱一峰 28.中國國民黨全國青工總會總會長 廖怡琇 29.中國國民黨新竹市黨部主任委員 李縉穎 30.牠牠有限公司負责人暨執行長、孫運學人、動物保護新創代表 李茂芊 31.RoastTing Coffee烘培者咖啡有限公司總經理、孫運學人、青年創業代表 丁瑀 32.國民黨發言人 楊智伃 33.青年參政執行者 何嘉霖 34.中國國民黨副發言人、前青年團總團長 康晉瑜 民眾黨「第十一屆政黨比例代表」完整提名名單出爐。,"[{""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,32b494062c48e5bfbd0d6ddd37305cf5,False,01_Ho_tvbs_news.csv,2023-12-11 12:44:00,(圖/曾梓倩製) 民進黨「第十一屆政黨比例代表」完整提名名單: 1.「靖娟兒童安全文教基金會」執行長 林月琴 2.台北大學犯罪學研究所所長 沈伯洋 3. 「還我特色公園行動聯盟」理事長 張雅琳 4.綠能環境領域立委 洪申翰 5.新住民領域立委 羅美玲 7.性別平權領域立委 范雲 10.立法委員 莊瑞雄 11.立法委員 林楚茵 12.台灣袖珍藝術家、演員、作家、文化工作者 郭昱晴 13.HOPE癌症希望基金會董事長 王正旭 14.台灣智庫策略長 王義川 15.親子教育領域立委 陳培瑜 16.中研院法學所後研究學者 陳俊翰 17.中華民國護理師護士公會全聯會監事 張秀君 18.中華民國會計師公會聯合會理事長 黃奕睿 19.台灣社會福利總盟秘書長 孫一信 20.前行政院長辦公室主任 吳祥榮 21.前原民台新聞主播 陳慧君(Mulas Ismahasan) 22.中華民國中醫師公會全國聯合會理事長 柯富揚 23.台灣首位棒球女性裁判 劉柏君 24.知名球評 石明謹 25.大武山文教基金會副執行長 曾美玲 26.中小企業家 黃真瑋 27.春上香運銷合作社理事主席 曾湘樺 28.全國總工會理事長 鄭力嘉 29.台南市柳營農會總幹事 陳右欣 30.前立法委員 余宛如 31.全球傑出青年台灣協會理事長 許菡芸 32.前台北市議員 周威佑 33.民進黨秘書處副主任 廖韶吟 34.民進黨性平部副主任、前婦女新知董事 蔡宜文 國民黨「第十一屆政黨比例代表」完整提名名單出爐。,True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_tvbs_news_units.csv,1,,4485,req_4a9736ae976c4f0bb56cab40087e657d,merged_deduped.csv,merged_deduped.csv,L1-06,單純名單資訊，無政策或評價,,,僅列不分區名單與職稱，無主權、威脅、認同或動員語彙→無,
_aeae01c42ae3,_aeae01c42ae3_u008,"李德維關注,賄選案件中,有多少件是跟總統連署相關。",context,"另外,內政部在書面報告中指出,從今年7月起到11月13日止,警察機關查獲賄選計52件、選舉賭盤90件、選舉假訊息9件。",2023/11/15 23:12 2023/11/15 12:36 2023/11/15 10:48 2023/11/14 20:45,[],[],False,,cc90e29cff3a43e4276ddf262b019079,False,02_Ke_chinatimes_news,2023-11-15 12:36:00,"李德維關注,賄選案件中,有多少件是跟總統連署相關。",True,institution_only,True,gate: core_election,False,KEEP,0.4381950795650482,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,18026,req_fec364f0a3e543f4983977eaef16b8bc,merged_deduped.csv,merged_deduped.csv,L1-06,關注賄選與選舉連署治理問題，非道德批判,,,關注賄選案件與總統連署關聯→僅選舉程序監督，無主權/認同/動員等→不標,
_367b0faf8b91,_367b0faf8b91_u006,民進黨副總統參選人蕭美琴擁有在新北市永和區的1筆土地及7筆建物、1輛Toyota及1輛國瑞汽車、存款1547萬3822元、基金受益憑證總價額273萬4944元、5張保單、房貸169萬2635元。,context,中選會同時也公告3組總統副總統參選人的財產申報資料。,"國民黨副總統參選人趙少康擁台北市、新北市3筆土地及12筆建物、存款7973萬9572元、股票總價額3342萬420元,另有房貸4710萬元。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,99cd95c128dd48ddeda3cbddd069ba29,False,02_Ke_chinatimes_news,2023-12-05 17:23:00,民進黨副總統參選人蕭美琴擁有在新北市永和區的1筆土地及7筆建物、1輛Toyota及1輛國瑞汽車、存款1547萬3822元、基金受益憑證總價額273萬4944元、5張保單、房貸169萬2635元。,True,cooccur: actor×institution,True,gate: actor×inst,False,DROP,0.2433974593877792,REVIEW,0.0849401354789733,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,13532,req_17d361a71b2c48798219f4183cd171fc,merged_deduped.csv,merged_deduped.csv,L1-06,單純財產列舉，無政策或評價,,,單純財產列舉，無主權、威脅、認同、動員或價值論述→無,
_f1cc2710060a,_f1cc2710060a_u010,(編輯:戴光育)1121225 賴清德老家鄰居抗議幽靈房屋說 盼外界勿擾安寧 國土署:廢礦區建物合法北縣有前例 新北可比照辦理 賴辦指賴清德老家已申請房屋稅籍 新北:已收件 賴清德老家爭議 侯友宜:中央多年不解決礦工居住權 綠指錯誤套繪賴老家定位 新北市:政府圖資客觀研判 賴清德老家空照圖曝光 學者:航照與地籍圖有誤差 國土署指廢礦區建物合法有前例 新北:北縣升格後不適用相關法規 事實查核中心:賴清德老家1970年代就存在 非空地新蓋建物 賴清德老家遭貼抗議布條 警:屋主若提告將偵辦 政見會最終場 賴清德憂藍白掌握國會將讓國政難推動,claim,"賴清德萬里老家的鄰居昨天發表「萬里礦區居民給社會的一封信」,信中提到「賴清德副總統的老家,在這裡超過半世紀了,他們家不到30坪,不是洋房也不是豪宅,在礦區一點也不特別,也沒有任何特權,他們家就只是礦區眾多房子的其中之一。所以,看到外界這樣放大批評賴副總統的老家,我們真的很傷心,也很驚恐。」 針對空照圖問題,萬里區中幅里長謝嘉陽今天接受中央社記者電訪表示,「絕對不可能」,賴清德老家從賴清德還是小孩子時就存在了,否則賴清德小時候「讀冊(台語上學)」時要住哪裡。",,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}]",[],False,debate/manifesto,952fdd9740ec11fef9aa8fc820ca22b1,False,03_Lai_chinatimes_news,2023-12-25 18:08:00,"(編輯:戴光育)1121225 賴清德老家鄰居抗議幽靈房屋說 盼外界勿擾安寧 國土署:廢礦區建物合法北縣有前例 新北可比照辦理 賴辦指賴清德老家已申請房屋稅籍 新北:已收件 賴清德老家爭議 侯友宜:中央多年不解決礦工居住權 綠指錯誤套繪賴老家定位 新北市:政府圖資客觀研判 賴清德老家空照圖曝光 學者:航照與地籍圖有誤差 國土署指廢礦區建物合法有前例 新北:北縣升格後不適用相關法規 事實查核中心:賴清德老家1970年代就存在 非空地新蓋建物 賴清德老家遭貼抗議布條 警:屋主若提告將偵辦 政見會最終場 賴清德憂藍白掌握國會將讓國政難推動 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6281252503395081,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,13103,req_43780e6512b243019a2006485d8a6f05,merged_deduped.csv,merged_deduped.csv,L1-06,老家爭議與礦工居住權、房屋合法性屬政策治理,,,多為地方居住權、法規與選舉攻防，無主權、威脅、認同或動員語彙→不觸發L2,
_5829908864ef,_5829908864ef_u002,"蔣萬安回應,已邀請,不過馬英九屆時會出席新北市長侯友宜主持的升旗典禮與慶典,無法參與北市活動。",claim,"馬英九批台灣國慶日偷渡台獨 拒出席國慶大會 馬英九拒出席國慶 綠:從2013年主視覺就沒中華民國 蔣萬安出席施政報告與質詢及答覆,國民黨議員秦慧珠質詢時,問蔣萬安是否邀請前總統馬英九來北市國慶活動。","秦慧珠再問蔣萬安是否出席總統府的國慶典禮,蔣萬安說今年北市自己有辦活動,所以不會參加。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],True,,e2aeeeb7f6cbd7218f72bc9b5b750243,False,02_Ke_chinatimes_news,2023-10-05 17:50:00,"蔣萬安回應,已邀請,不過馬英九屆時會出席新北市長侯友宜主持的升旗典禮與慶典,無法參與北市活動。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.3715206980705261,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,19980,req_07d3bc2b30314a178077652a67a396f7,merged_deduped.csv,merged_deduped.csv,L1-06,單純行程與活動安排，屬行政管理,,L2-06,升旗典禮、國慶活動→國家儀式象徵成就/榮耀→L2-06？無其他主權、威脅、動員訊號,
_efb046c0ffe9,_efb046c0ffe9_u000,立委王鴻薇今召開記者會。,context,,"賴競總秀證據打臉王鴻薇 〔記者林欣漢、陳昀/台北報導〕國民黨立委王鴻薇今召開記者會指出,民進黨總統參選人賴清德競選辦公室總幹事潘孟安,入住綠能廠商「力能能源科技」董事長楊宗名下豪宅、位於萬華的「力麒御品」,一戶要價5千萬元。",[],[],False,,9bc27e788c170859da7cc5c9e806e986,False,03_Lai_ltn_news,2023-12-04 11:29:54,立委王鴻薇今召開記者會。,True,institution_only,True,gate: core_election,False,KEEP,0.5948494672775269,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,13715,req_ce2bfb7cd156479d9a978746478d9659,merged_deduped.csv,merged_deduped.csv,L1-06,單純事件起首句，無實質議題,,,僅說明立委召開記者會，無主權、認同、威脅或動員等國族建構訊號,
