doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,id,custom_id,source_file,source_relpath,L1_label,L1_reasoning,L1_error,L2_labels,L2_reasoning,L2_error
_c3b130f61abc,_c3b130f61abc_u016,"透過 Google News 在公義永續的台灣,賴清德強調,將擴大未來世代教育投資,並強化國家在居住、長照、醫療、勞動、性別、族群的公共支持,包括0到6歲國家一起養2.0、0到22歲擴大支持、長照3.0,以及居住3大政策等,擴大國家的公共責任、打造台灣成為社會投資型國家,同時打擊黑金槍毒詐騙,讓台灣邁向多元平權、安定公義的社會。",claim,"他提到,預計在2030年之前提出9000億新台幣的投資,帶動民間的投資,一起達到2050淨零轉型的目標。","國家希望工程清楚傳達一個訊息,「人人有希望、國家就有希望」,也非常期待,面對各種國際情勢,能夠與民眾共同努力,推動國家進步,以國家希望工程作為藍圖,乘風破浪,穩健前行。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,59a1a90300843819ef90cb95f6e02672,False,03_Lai_chinatimes_news,2023-09-06 12:29:00,"透過 Google News 在公義永續的台灣,賴清德強調,將擴大未來世代教育投資,並強化國家在居住、長照、醫療、勞動、性別、族群的公共支持,包括0到6歲國家一起養2.0、0到22歲擴大支持、長照3.0,以及居住3大政策等,擴大國家的公共責任、打造台灣成為社會投資型國家,同時打擊黑金槍毒詐騙,讓台灣邁向多元平權、安定公義的社會。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4290234446525574,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,7907,req_4f477082bb6044b1986488e44a9290fb,merged_deduped.csv,merged_deduped.csv,L1-05,主軸為社會投資與多元平權結構正義,,L2-01|L2-07|L2-08,打造台灣成為社會投資型國家→L2-07；擴大國家公共責任、國家在各面向公共支持→L2-01；邁向多元平權、公義社會→L2-08,
_af954b32dd5a,_af954b32dd5a_u005,"7月25日時,她則發布「用熱情彌補遺憾」影片,感嘆原住民族尚未能自治、立法院没有原住民族黨團,且無黨籍原住民立委只有她一個人孤軍奮戰。",context,"高金素梅今天在臉書表示,7月14日時,她與陳政宗宣布聯手參選,爭取一起進入立法院籌組「原住民黨團」;","高金素梅表示,2024立委選舉,她與陳政宗將用熱情彌補遺憾,這條選舉道路已經走下去,任何事改變不了這個方向。",[],"[""立法院|institution""]",False,,9ee8a3606e21d846687bde839280f9dd,False,02_Ke_chinatimes_news,2023-08-28 11:26:00,"7月25日時,她則發布「用熱情彌補遺憾」影片,感嘆原住民族尚未能自治、立法院没有原住民族黨團,且無黨籍原住民立委只有她一個人孤軍奮戰。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,13984,req_4b41886f639c4267991364181b81c4d9,merged_deduped.csv,merged_deduped.csv,L1-05,訴求原住民族政治代表不足，屬結構不公,,L2-01|L2-06,原住民族尚未能自治→主體性訴求L2-01；孤軍奮戰、無黨籍原住民立委只有她→隱含應有更好代表性標準L2-06,
_d412b509d425,_d412b509d425_u009,"他說,台北過去也一直是「對抗殖民統治」的動力所在,台北市定古蹟「台灣新文化運動紀念館」紀念蔣渭水在內當時的一群年輕人,對抗殖民統治的民族精神,「那時就有許多的前輩到大陸接受教育,可見兩岸、可見台北與上海的關係,始終都與大時代緊密關聯。」 蔣萬安說,歷史是延續的,現實是發展的。",claim,"相信本次雙城論壇的舉辦必將為兩地優勢互補、共贏發展注入新的動力,上海方面也將積極推動兩地更廣領域、更深層次、更高水準的交流合作,為兩岸關係的和平發展、融合發展,注入更大的動力、做出更大貢獻。","他引用自己的祖父、故總統蔣經國說過的「時代在變、環境在變、潮流也在變」,表示因此台灣有了快速的政治開放、社會進步與經濟建設,也連帶兩岸關係有突破性進展。",[],"[""兩岸|cross-strait""]",False,,70070ff6392f7854fab77a0b01142733,False,02_Ke_chinatimes_news,2023-08-29 19:46:00,"他說,台北過去也一直是「對抗殖民統治」的動力所在,台北市定古蹟「台灣新文化運動紀念館」紀念蔣渭水在內當時的一群年輕人,對抗殖民統治的民族精神,「那時就有許多的前輩到大陸接受教育,可見兩岸、可見台北與上海的關係,始終都與大時代緊密關聯。」 蔣萬安說,歷史是延續的,現實是發展的。",True,institution_only,True,gate: strong_anchor,False,KEEP,0.5474843978881836,,,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,9831,req_08eb792ae6434f3cb986957d94ac6040,merged_deduped.csv,merged_deduped.csv,L1-06,歷史敘事與兩岸關係定位，屬政治路線,,L2-02|L2-04,對抗殖民統治、民族精神→L2-04；歷史是延續的→L2-04；兩岸/台北與上海關係與大時代緊密關聯→L2-02,
_0caae7132739,_0caae7132739_u010,"蔡總統說,民眾如果覺得她執政不錯,那是因為她從李登輝時代就被歷練、被培養,在這麼長的時間,累積這麼多的經驗,組織了一個團隊,才有今天的執政的成果,也希望接班的是一定要有經驗、有團隊、有歷練的人。",claim,"她帶領的中央政府一定與基隆市政府好好解決問題,讓基隆捷運可順利動工,也希望基隆港軍港西移作業可早日完成,讓東岸開發國際郵輪觀光。",,[],[],False,,36e4b517326bdbf73e52b0de3ff51032,False,03_Lai_chinatimes_news,2023-12-10 13:41:00,"蔡總統說,民眾如果覺得她執政不錯,那是因為她從李登輝時代就被歷練、被培養,在這麼長的時間,累積這麼多的經驗,組織了一個團隊,才有今天的執政的成果,也希望接班的是一定要有經驗、有團隊、有歷練的人。",True,institution_only,True,gate: core_election,False,KEEP,0.4340648651123047,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,4864,req_3568cac08f7b48a582e9b6fec1c261ab,merged_deduped.csv,merged_deduped.csv,L1-06,談執政成果與接班條件，屬治理正當性,,L2-04|L2-06|L2-07,執政成果→L2-06；希望接班者如何→隱性動員→L2-07；提及李登輝時代歷練→政黨/領導歷史正當性→L2-04,
_4664f26174a4,_4664f26174a4_u001,"他引用故總統蔣經國曾說過的「逆境堅定力、風雨生信心」,強調要找回中華民國的美,找回台灣人的好,讓政黨輪替。",claim,"國民黨2024誓師 侯友宜:讓我來好好做代誌 2023/5/20 11:53 (5/20 13:06 更新) (中央社記者劉冠廷台北20日電)國民黨總統參選人侯友宜今天說,他若當選總統,將依據憲法規範,到立法院做國情報告,接受全民監督;","代表國民黨選總統 侯友宜喊3次「再次讓政黨輪替」 全文/郭台銘恭喜侯友宜獲徵召 盡最大努力支持他勝選 國民黨今天舉辦「520政黨輪替、台灣更好」誓師大會,邀請到所有被提名的立委參選人以及執政縣市首長,與17日完成徵召提名的侯友宜一同造勢,侯友宜在致詞時強調,大家要凝聚向心力,展現團結力量,扭轉未來,他有信心帶給人民希望、找回幸福,讓中華民國再起飛。",[],[],False,,7cb86ac23c6a1339c0b3b90879af4e42,False,01_Ho_chinatimes_news,2023-05-20 11:53:00,"他引用故總統蔣經國曾說過的「逆境堅定力、風雨生信心」,強調要找回中華民國的美,找回台灣人的好,讓政黨輪替。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,10968,req_2e92b5dc98f74bad9229047f297c0341,merged_deduped.csv,merged_deduped.csv,L1-06,選舉動員與政黨輪替訴求，非政策本身,,L2-04|L2-06|L2-07,找回中華民國的美→L2-06；找回台灣人的好→L2-06；讓政黨輪替→L2-07；引用蔣經國歷史領袖→L2-04,
_4442bfee5042,_4442bfee5042_u002,"柯文哲今天中午透過臉書表示,民進黨的前身是黨外,而黨外的兩大理念,分別是民主憲政與台灣獨立;",claim,"(中央社記者郭建伸台北28日電)民眾黨總統候選人柯文哲今天表示,民進黨的4大理念「民主、清廉、法治、台獨」,這8年一項都沒做到,善良的台灣人寵出民進黨的沉淪。","他指出,「如果信介仙在世,他會要民進黨阻擋疫苗嗎?他會認同民進黨卡台大校長嗎?」柯文哲說,自由時代週刊創辦人鄭南榕追求百分之百的言論自由,民進黨卻可以一邊紀念鄭南榕,一邊關中天電視台,精神分裂,讓人難以想像。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,6fe51c7825aed51f193081fa62722d45,False,01_Ho_chinatimes_news,2023-12-28 14:25:00,"柯文哲今天中午透過臉書表示,民進黨的前身是黨外,而黨外的兩大理念,分別是民主憲政與台灣獨立;",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6441962718963623,,,False,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,9823,req_4c0abd4599c441a09fbeef6e2360997b,merged_deduped.csv,merged_deduped.csv,L1-06,談政黨歷史理念與立場，非安全威脅,,L2-04|L2-08,黨外→戒嚴/黨外運動歷史模板→L2-04；民主憲政、台灣獨立作為核心理念→價值命題→L2-08,
_414348b01a2d,_414348b01a2d_u006,"賴副總統說,在一代又一代人,前仆後繼的努力之下,終於用民主的力量,推翻威權獨裁的高牆,成功走到如今的民主自由。",claim,"賴副總統今天透過臉書發文「走過威權歷史,捍衛民主、和平、繁榮」,他說,每年的12月10日,是世界人權日。","賴副總統表示,如今的台灣已是世界一股良善的力量,有能力為國際社會做出貢獻。",[],[],False,,1c8cf45a07ee7caedf53886043c28af7,False,03_Lai_chinatimes_news,2023-12-10 14:18:00,"賴副總統說,在一代又一代人,前仆後繼的努力之下,終於用民主的力量,推翻威權獨裁的高牆,成功走到如今的民主自由。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4881795048713684,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,2558,req_976f4a662049415793b1de78a528b57a,merged_deduped.csv,merged_deduped.csv,L1-06,民主價值與威權對立，屬制度與路線論述，非安全威脅,,L2-04|L2-08,威權獨裁→L2-04；民主力量推翻威權→L2-08,
_4dcb6fea7692,_4dcb6fea7692_u003,"嘉義分署長張岱表示,嘉義分署從日治時期到改制為行政機關,1999年改隸行政院農委會,至今年8月1日起更名為林業及自然保育署嘉義分署,有其歷史脈絡,未來以追求「社會有益、經濟可行、環境適宜」三者平衡的永續林業及保育為目標。",claim,"〔記者王善嬿/嘉義報導〕因應農業部升格改制,8月1日起原林務局改制為「林業及自然保育署」,其中「農業部林業及自然保育署阿里山林業鐵路及文化資產管理處」改制後全長26字,成名字最長政府機關,今天舉行揭牌典禮,而因應明年(113年)全線通車,增設安全管理科,展示對行車及員工安全的重視。",,[],[],False,,1efc7c350ee4ac50772df39f3db2a574,False,03_Lai_ltn_news,2023-08-14 18:18:53,"嘉義分署長張岱表示,嘉義分署從日治時期到改制為行政機關,1999年改隸行政院農委會,至今年8月1日起更名為林業及自然保育署嘉義分署,有其歷史脈絡,未來以追求「社會有益、經濟可行、環境適宜」三者平衡的永續林業及保育為目標。",True,institution_only,True,gate: core_election,False,REVIEW,0.3649322390556335,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,2780,req_4bad73f64fee421bbb7240a8a5378bb6,merged_deduped.csv,merged_deduped.csv,L1-06,談永續林業三面向目標屬治理政策非經濟,,L2-04|L2-07,日治時期至今歷史脈絡→L2-04；未來以…為目標→願景動員→L2-07,
_46c0bd0f5284,_46c0bd0f5284_u007,"辜寬敏與黨外運動人士在日本成立台獨聯盟,大力資助台獨運動。",context,"辜家政治色彩偏藍,辜寬敏卻信奉台獨。","1972年,辜寬敏受邀回台,與時任行政院副院長蔣經國見面。",[],[],False,,04bc4adda290d974602691f5f6f32657,False,02_Ke_chinatimes_news,2023-02-27 11:40:00,"辜寬敏與黨外運動人士在日本成立台獨聯盟,大力資助台獨運動。",True,institution_only,True,gate: strong_anchor,False,REVIEW,0.3939307928085327,,,False,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,435,req_6c915af9fdf04be2b9c3da51ebe0c297,merged_deduped.csv,merged_deduped.csv,L1-06,描述台獨運動行動，屬政治路線/非安全威脅,,L2-01|L2-04,黨外運動、台獨聯盟、資助台獨運動→歷史政治行動敘事→L2-04；台獨運動屬主權主體訴求→L2-01,
_657b001c9744,_657b001c9744_u006,"媒體詢問,昨天的總統大選電視政見發表會上,賴清德說前總統蔣經國是走落地生根這條路,放棄了落葉歸根,但現在的國民黨不思落實經國路線,卻反其道而行。",claim,"媒體追問,怎麼看因此被批評不推統一談判是在騙選票,趙少康說,不覺得他在騙選票,「你什麼時候從國民黨總統候選人侯友宜或我的嘴裡聽到要統一?」反問民進黨總統候選人賴清德,敢不敢說任內要凍結或廢除台獨黨綱。","媒體詢問有關凱旋苑爭議,民進黨今天公布租約,質疑侯友宜家族坑殺學生賺取暴利,侯友宜的妻子任美鈴今天也說,會將整棟大樓改為青年房舍出租或改為社會住宅。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]","[""政見發表會|procedure""]",True,debate/manifesto,acb32bad3c30733c601a5a5a53599edf,False,01_Ho_chinatimes_news,2023-12-27 17:32:00,"媒體詢問,昨天的總統大選電視政見發表會上,賴清德說前總統蔣經國是走落地生根這條路,放棄了落葉歸根,但現在的國民黨不思落實經國路線,卻反其道而行。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,15199,req_126c3ca67287447a963f3a6e71ba9b06,merged_deduped.csv,merged_deduped.csv,L1-06,評價國民黨是否落實經國路線屬治理路線非主權威脅,,L2-04,蔣經國路線、落地生根vs落葉歸根→歷史模板評價→L2-04,
_d86846606f8b,_d86846606f8b_u009,"(記者張嘉明攝) 前行政院長蘇貞昌致詞時說農民運動時他就在現場,現在農業部終於在蔡總統領導下成立,也呼應當年訴求,也進一步全面照顧農漁民並改革體制。",claim,"農委會今(1日)升格為農業部且正式揭牌,行政院長陳建仁頒授印信給新任農業部長、原農委會主委陳吉仲。",,[],[],False,,08a37a2594cfdd85de534f1b6fefab15,False,02_Ke_ltn_news,2023-08-01 12:02:45,"(記者張嘉明攝) 前行政院長蘇貞昌致詞時說農民運動時他就在現場,現在農業部終於在蔡總統領導下成立,也呼應當年訴求,也進一步全面照顧農漁民並改革體制。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,793,req_8d00ef306d794421a96a30811e893770,merged_deduped.csv,merged_deduped.csv,L1-06,主題為改革體制與部會設立，非農民福祉本身,,L2-04|L2-07,農民運動歷史訴求被實現→L2-04；全面照顧農漁民、改革體制之願景→L2-07,
_015f2d449a69,_015f2d449a69_u014,柯文哲:郭自己把話堵死 國民黨擬徵召侯友宜選總統 高虹安:覺得有點怪 代表國民黨選總統 侯友宜喊3次「再次讓政黨輪替」 藍綠白總統選將就定位 賴清德盼對手有3項體認使命 國民黨公布內參民調侯友宜領先 中常委建議侯郭配 侯友宜不排斥侯習會 促賴清德說清贊成或反對台獨 傳柯侯郭下週見面 侯友宜:謝謝關心 柯文哲提與各黨領袖對話 朱立倫:樂意一起努力 記取823砲戰教訓 朱立倫:台海走回對抗恐成新戰場,claim,(編輯:謝佳珍)1120517 國民黨可望徵召侯友宜選總統 郭台銘是否出席常會仍未定 2024搭檔郭台銘參選?,,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,78d43a5ffab927718bc07010bf0ae767,False,01_Ho_chinatimes_news,2023-05-17 15:10:00,"柯文哲:郭自己把話堵死 國民黨擬徵召侯友宜選總統 高虹安:覺得有點怪 代表國民黨選總統 侯友宜喊3次「再次讓政黨輪替」 藍綠白總統選將就定位 賴清德盼對手有3項體認使命 國民黨公布內參民調侯友宜領先 中常委建議侯郭配 侯友宜不排斥侯習會 促賴清德說清贊成或反對台獨 傳柯侯郭下週見面 侯友宜:謝謝關心 柯文哲提與各黨領袖對話 朱立倫:樂意一起努力 記取823砲戰教訓 朱立倫:台海走回對抗恐成新戰場 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,10611,req_db3d41c7dc8f4e00b20118cec46c670a,merged_deduped.csv,merged_deduped.csv,L1-06,政黨提名與總統選戰布局，屬政治治理,,L2-01|L2-04|L2-05,「台獨」→L2-01；「台海走回對抗恐成新戰場」→L2-05；「記取823砲戰教訓」→L2-04,
_7a68fd8c920e,_7a68fd8c920e_u005,"姚立明指出,台灣從專制轉型為民主制度已經超過30年,政治人物要具備憲法意識,才不會成為民主發展的破口。",claim,"姚立明指出,在政策的形成上,協商式民主就是憲法的基本概念,大家一般都會談多數決,非常少人深入理解協商式民主的重要,但相信無論是民進黨中常會或行政院會,都不會只是「少數服從多數」,而是協商式共識決,這就是民主最重要的原則,他也特別讚許在做的立法院黨團總召柯建銘,多年來在立院實踐協商式民主,落實民主真正的原則。","姚立明也援引現行憲法第2條、第3條,來詮釋中華民國和中華人民共和國是互不隸屬,來捍衛中華民國跟中華人民共和國互不相隸屬的現實狀況,並特別強調「協商式民主」,就是透過協商、尋求共識,要鞏固及提升執政的正當性,就要盡力讓更多人民參與決策,同時讓人民的意志與選舉結果,符合憲法直接及平等原則。",[],[],False,,79f9a0c836219b04de12e40dff2f556e,False,02_Ke_ltn_news,2023-07-19 17:14:43,"姚立明指出,台灣從專制轉型為民主制度已經超過30年,政治人物要具備憲法意識,才不會成為民主發展的破口。",True,institution_only,True,gate: strong_anchor,False,KEEP,0.5349392294883728,,,False,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,10710,req_05d455cbddd94a06a112745864d29922,merged_deduped.csv,merged_deduped.csv,L1-06,談民主制度與政治人物責任，屬治理合法性，非主權安全,,L2-04|L2-08,專制→民主轉型30年＋民主發展→L2-04；民主制度、民主發展為核心→L2-08,
_3d7fcdb97c05,_3d7fcdb97c05_u001,"〔中央社〕隨著台灣2024總統暨立委大選逼近,台灣「根」的問題再度受到檢視。",context,,"台灣是1949年逃離毛澤東共軍的中國國民黨後代的家園,但這些人並非第一批來到台灣的人。",[],[],False,,2d1bcffcf1127eaa2eff6090247fd729,False,02_Ke_ltn_news,2024-01-09 14:48:21,"(資料照) 2024/01/09 14:48 〔中央社〕隨著台灣2024總統暨立委大選逼近,台灣「根」的問題再度受到檢視。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,4022,req_745f930bd1db46448445b7c69c10ac14,merged_deduped.csv,merged_deduped.csv,L1-06,談台灣根源與認同，屬政治路線,,L2-04,台灣2024總統暨立委大選→國家政治共同體脈絡；台灣「根」的問題→身分/認同與歷史來源檢視→L2-04,
_7d2e81c1552f,_7d2e81c1552f_u007,"2000年台灣首次政黨輪替,蕭美琴擔任時任總統陳水扁隨身翻譯及總統府顧問,當年她和陳水扁團隊中的前立委羅文嘉等人,被戲稱為「童子軍」,並爆發國籍爭議,她透過參選立委,展現個人魅力和政治火候,以行動反駁外界質疑。",claim,"民進黨的彭謝(前總統府資政彭明敏、駐日代表謝長廷)配在1996總統大選敗選後,蕭美琴返台進入民進黨中央接任國際部副主任,從小幕僚開啟政治生涯,英語流利的她,成為歷任黨主席和總統的得力助手,一路在民進黨內發光發熱。","蕭美琴2001年當選僑選立委、2004年當選台北市立委,2008年力拚連任時黨內初選競爭激烈,被指是11寇中的「中國琴」而落敗,但她未受派系紛爭影響,仍積極投入總統大選輔選,當年謝長廷敗選後,她在台上痛哭令人印象深刻。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}]",[],False,,cb8c3e516d34b24cd54fa594616bc0bf,False,02_Ke_chinatimes_news,2023-11-20 12:36:00,"2000年台灣首次政黨輪替,蕭美琴擔任時任總統陳水扁隨身翻譯及總統府顧問,當年她和陳水扁團隊中的前立委羅文嘉等人,被戲稱為「童子軍」,並爆發國籍爭議,她透過參選立委,展現個人魅力和政治火候,以行動反駁外界質疑。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,17930,req_0ebcb9dc7a13405fa5e48bfa305f52ff,merged_deduped.csv,merged_deduped.csv,L1-06,人物經歷敘述，無政策或價值評斷,,L2-04|L2-07,2000年首次政黨輪替→歷史模板啟動L2-04；透過參選立委反駁質疑→隱含行動與政治動員L2-07,
_440157b030b4,_440157b030b4_u003,"台南市文化協會創會會長鄭道聰表示,鄭成功中樞祭典源於1963年當時台灣省議會,向行政院建議中樞每年4月29日公祭鄭成功以示崇敬,而行政院同年4月11日院會決議並核定由內政部長主持以示隆重,而且這項祭典每年在台南延平郡王祠舉行。",claim,,"此外,依行政院核示公文,當年的台南市長林錫山也於1970年4月29日在延平郡王祠大門左側立碑,碑文說明奉院令定4月29日,為公祭鄭氏之日,並由南市負責籌辦祭典事宜,以彰顯台南祭典重要性。",[],"[""院會|procedure""]",True,,2231ef2c6639b8d283c128b9dfa7d78c,False,02_Ke_ltn_news,2023-04-30 06:10:34,"台南市文化協會創會會長鄭道聰表示,鄭成功中樞祭典源於1963年當時台灣省議會,向行政院建議中樞每年4月29日公祭鄭成功以示崇敬,而行政院同年4月11日院會決議並核定由內政部長主持以示隆重,而且這項祭典每年在台南延平郡王祠舉行。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,False,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,3056,req_c3e8d0e79b2d4232baff7fb2c64359eb,merged_deduped.csv,merged_deduped.csv,L1-06,描述祭典沿革與官方決議屬制度程序,,L2-04,描述1963年省議會建議、行政院決議、公祭制度化→歷史敘事作為正當性來源→L2-04,
_ed1465e691bf,_ed1465e691bf_u009,"他也質疑,太陽花學運訴求之一兩岸協議監督條例現在至今尚未通過,當年總統蔡英文也曾反對兩岸經濟合作架構協議(ECFA),為何沒有停掉。",claim,"柯文哲倡議重啟服貿 許立明:前後言行應被比較 侯友宜:兩岸就像一家人 柯文哲政策變來變去 提重啟服貿惹議 賴辦:轉移話題逃避質疑是柯文哲SOP 柯文哲強調,內部討論就是什麼都有,且一直以來他是反對黑箱服貿並非反對服貿,只要經過民主程序就都可以談。","透過 Google News 談到兩岸交流議題,柯文哲認為,政府對中國設下很多限制,像是小三通未完全開放、陸配6年才能拿身分證也比一般外配來得久,「美國什麼待遇、大陸就什麼待遇,自然就好」,但面對兩岸議題雖然要有相關準備,也不能一開始就當敵人對待或是在言詞上起衝突。",[],"[""ECFA|policy"", ""兩岸|cross-strait""]",False,,d0c8efa877e14c16986187b31cdd2608,False,01_Ho_chinatimes_news,2023-06-24 17:13:00,"他也質疑,太陽花學運訴求之一兩岸協議監督條例現在至今尚未通過,當年總統蔡英文也曾反對兩岸經濟合作架構協議(ECFA),為何沒有停掉。",True,institution_only,True,gate: core_election,False,KEEP,0.4328694939613342,,,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,18398,req_8247a49cf5694955bb4eab6a96de73e7,merged_deduped.csv,merged_deduped.csv,L1-06,批評兩岸協議監督與ECFA政策處理，屬政策治理,,L2-04,提太陽花學運、兩岸協議監督條例、ECFA爭議→歷史/集體記憶作為論證→L2-04；其餘為政策攻防無主權/威脅/動員明顯訊號,
_f79f6a29b86c,_f79f6a29b86c_u010,"刊登第一篇意見廣告,力挺彭明敏參選總統 2000年 陳水扁當選總統,辜寬敏出任總統府資政;",context,"刊登第一篇意見廣告,力挺彭明敏參選總統 1995年 加入民進黨;","4月,以台獨聯盟名義在「華盛頓郵報」中刊登廣告,表示台灣在政黨輪替後應該宣布獨立。",[],[],False,,187d797de29b50b69177b9c44a97833f,False,02_Ke_chinatimes_news,2025-05-19 17:20:00,"刊登第一篇意見廣告,力挺彭明敏參選總統 2000年 陳水扁當選總統,辜寬敏出任總統府資政;",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,2188,req_3dc50a173e5042069151147772daec61,merged_deduped.csv,merged_deduped.csv,L1-06,單純政治人物經歷敘述，無政策/評價,,L2-04,彭明敏、陳水扁當選總統、總統府資政→黨外/民進黨執政歷史模板→L2-04,
_1445a8162cbb,_1445a8162cbb_u001,"〔記者許倬勛/新北報導〕《自由時代週刊》創辦人鄭南榕為爭取言論自由,於1989年4月7日清晨自焚殉道身亡,蔡英文總統為此將明日訂為「言論自由日」。",context,,"鄭南榕一生主張台獨、反抗威權政府,1988年他因在「自由時代周刊」刊登「台灣共和國憲法草案」,遭國民黨政府控「叛亂罪」,鄭堅持言論自由不妥協,誓言「國民黨只能捉到我的屍體,不能捉到我的人」,1989年4月7日,鄭南榕在雜誌社自囚71天,在警方拘提前自焚殉道。",[],[],False,,bd3e973a049dbd811a54a6525156eb97,False,03_Lai_ltn_news,2023-04-06 18:55:31,"(記者許倬勛攝) 2023/04/06 18:55 〔記者許倬勛/新北報導〕《自由時代週刊》創辦人鄭南榕為爭取言論自由,於1989年4月7日清晨自焚殉道身亡,蔡英文總統為此將明日訂為「言論自由日」。",True,institution_only,True,gate: core_election,False,KEEP,0.6661087274551392,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,16638,req_010fd134c9864a1598552d085c9d2737,merged_deduped.csv,merged_deduped.csv,L1-06,政府訂定紀念日屬政策與治理，非人身福祉,,L2-04|L2-08,爭取言論自由、自焚殉道→L2-04；總統訂「言論自由日」→L2-08,
_a06ebe28058a,_a06ebe28058a_u001,"〔記者蘇永耀/台北報導〕國史館週末將發表《李登輝總統僚屬故舊訪談錄》新書,前立法院長王金平在書中,完整說明「太陽花學運真相」。",claim,,"時任立法院長的王金平透過訪談表示,事件起因是簽署兩岸服務貿易協議,引起社會抗議。",[],"[""立法院|institution""]",False,,ee364ec2cb1af5fbdb13d64fdbeae791,False,02_Ke_ltn_news,2023-07-27 09:46:09,"(資料照) 2023/07/27 09:46 〔記者蘇永耀/台北報導〕國史館週末將發表《李登輝總統僚屬故舊訪談錄》新書,前立法院長王金平在書中,完整說明「太陽花學運真相」。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,21011,req_6b72922aed1d4f5c96d8d32eca1498cf,merged_deduped.csv,merged_deduped.csv,L1-06,描述新書與太陽花事件背景，偏制度敘事非經濟,,L2-04,太陽花學運→歷史事件模板啟動→L2-04,
